"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-18","2017","10","18","†","10.0","","5.5","","7.8","","10.2","","0.0","","27.8","","0.0","","27.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-19","2017","10","19","†","11.0","","4.5","","7.8","","10.2","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-20","2017","10","20","†","9.0","","4.0","","6.5","","11.5","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-21","2017","10","21","†","8.5","","3.0","","5.8","","12.2","","0.0","","25.2","","0.0","","25.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-22","2017","10","22","†","13.5","","4.0","","8.8","","9.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-23","2017","10","23","†","11.5","","4.0","","7.8","","10.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-24","2017","10","24","†","17.0","","9.0","","13.0","","5.0","","0.0","","5.2","","0.0","","5.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-25","2017","10","25","†","15.5","","8.0","","11.8","","6.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-26","2017","10","26","†","15.0","","3.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-27","2017","10","27","†","17.5","","2.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-28","2017","10","28","†","19.0","","2.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-29","2017","10","29","†","20.5","","2.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-30","2017","10","30","†","16.0","","-0.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-31","2017","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-01","2017","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-02","2017","11","02","†","4.0","","1.5","","2.8","","15.2","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-03","2017","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-04","2017","11","04","†","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","1.6","","1.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-05","2017","11","05","†","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-06","2017","11","06","†","5.5","","-6.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-07","2017","11","07","†","7.5","","-2.0","","2.8","","15.2","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-08","2017","11","08","†","8.0","","1.0","","4.5","","13.5","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-09","2017","11","09","†","7.5","","4.0","","5.8","","12.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-10","2017","11","10","†","10.5","","5.0","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-11","2017","11","11","†","8.5","","6.0","","7.3","","10.7","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-12","2017","11","12","†","9.0","","7.0","","8.0","","10.0","","0.0","","51.0","","0.0","","51.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-13","2017","11","13","†","9.0","","6.0","","7.5","","10.5","","0.0","","28.8","","0.0","","28.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-14","2017","11","14","†","7.0","","3.0","","5.0","","13.0","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-15","2017","11","15","†","7.0","","3.0","","5.0","","13.0","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-16","2017","11","16","†","6.5","","0.0","","3.3","","14.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-17","2017","11","17","†","7.0","","0.0","","3.5","","14.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-18","2017","11","18","†","9.0","","3.5","","6.3","","11.7","","0.0","","25.8","","0.0","","25.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-19","2017","11","19","†","8.5","","7.5","","8.0","","10.0","","0.0","","20.6","","0.0","","20.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-20","2017","11","20","†","9.0","","5.0","","7.0","","11.0","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-21","2017","11","21","†","6.5","","2.0","","4.3","","13.7","","0.0","","21.0","","0.0","","21.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-22","2017","11","22","†","13.0","","5.0","","9.0","","9.0","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-23","2017","11","23","†","10.5","","2.5","","6.5","","11.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-24","2017","11","24","†","9.0","","4.0","","6.5","","11.5","","0.0","","7.8","","0.0","","7.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-25","2017","11","25","†","9.5","","8.0","","8.8","","9.2","","0.0","","27.0","","0.0","","27.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-26","2017","11","26","†","9.5","","7.5","","8.5","","9.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-27","2017","11","27","†","7.5","","-0.5","","3.5","","14.5","","0.0","","16.4","","0.0","","16.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-28","2017","11","28","†","8.0","","4.5","","6.3","","11.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-29","2017","11","29","†","8.0","","0.0","","4.0","","14.0","","0.0","","11.8","","0.0","","11.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-11-30","2017","11","30","†","7.0","","6.5","","6.8","","11.2","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-01","2017","12","01","†","7.0","","4.0","","5.5","","12.5","","0.0","","15.8","","0.0","","15.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-02","2017","12","02","†","5.0","","3.0","","4.0","","14.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-03","2017","12","03","†","3.0","","-0.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-04","2017","12","04","†","3.0","","-1.0","","1.0","","17.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-05","2017","12","05","†","4.5","","0.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-06","2017","12","06","†","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-07","2017","12","07","†","3.5","","-3.5","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-08","2017","12","08","†","2.0","","-1.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-09","2017","12","09","†","4.5","","0.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-10","2017","12","10","†","9.0","","2.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-11","2017","12","11","†","3.5","","-2.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-12","2017","12","12","†","7.0","","-0.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-13","2017","12","13","†","7.0","","-1.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-14","2017","12","14","†","6.0","","-1.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-15","2017","12","15","†","8.0","","-0.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-16","2017","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-17","2017","12","17","†","6.0","","5.0","","5.5","","12.5","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-18","2017","12","18","†","4.5","","-0.5","","2.0","","16.0","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-19","2017","12","19","†","3.5","","1.5","","2.5","","15.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-20","2017","12","20","†","5.5","","-1.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-21","2017","12","21","†","1.5","","-3.5","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-22","2017","12","22","†","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-23","2017","12","23","†","0.5","","-6.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-24","2017","12","24","†","0.0","","-6.0","","-3.0","","21.0","","0.0","","0.0","","8.0","","8.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-25","2017","12","25","†","0.5","","-5.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-26","2017","12","26","†","1.0","","-3.0","","-1.0","","19.0","","0.0","","3.0","","1.0","","4.0","","","M","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-27","2017","12","27","†","1.0","","-1.0","","0.0","","18.0","","0.0","","11.0","","3.0","","14.0","","7","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-28","2017","12","28","†","1.5","","0.0","","0.8","","17.2","","0.0","","6.0","","0.0","","6.0","","9","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-29","2017","12","29","†","1.0","","0.0","","0.5","","17.5","","0.0","","1.0","","6.6","","7.6","","9","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-30","2017","12","30","†","1.5","","-3.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-12-31","2017","12","31","†","1.0","","-1.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
